,y_test,prediction
652,1528.011,1716.0
6681,1938.8096,2704.0
670,3542.056,3952.0
3120,1829.6184,2464.0
5271,2127.8968,2162.0
6482,3558.0352,3584.0
8226,366.19,748.0
4837,2098.6016,2192.0
694,7488.9184,4644.0
3155,2847.6266,3466.0
1023,2418.1856,2472.0
6205,4727.18,3852.0
5140,1757.712,1550.0
4462,493.3578,656.0
164,2769.728,3416.0
5236,6358.39,4096.0
1378,1647.855,2404.0
259,4655.9394,1986.0
2307,2740.4328,3082.0
7966,2129.2284,2278.0
3713,1984.7498,2916.0
6629,2418.1856,2470.0
2996,2651.2156,1978.0
8307,1201.769,992.0
163,2618.5914,1692.0
7723,2766.399,2996.0
2907,828.921,940.0
264,1764.37,2760.0
3929,2603.278,2472.0
3364,2241.0828,2176.0
385,610.5386,1414.0
3773,177.1028,-384.0
231,3435.528,4868.0
2336,815.605,764.0
6469,769.6648,1144.0
701,1150.5024,736.0
6876,2591.2936,2956.0
4368,2863.6058,3376.0
1126,3428.2042,2896.0
3961,1182.4608,3004.0
8518,2778.3834,3382.0
5247,1713.7692,2316.0
2383,1685.8056,2326.0
8234,340.8896,474.0
1886,5976.2208,3968.0
6367,874.8612,584.0
1446,1323.6104,1060.0
7860,2352.9372,2012.0
5569,4165.2448,4372.0
3314,2336.958,3754.0
4604,3139.9128,2896.0
7007,1731.08,1484.0
2143,838.908,696.0
2808,3231.1274,3752.0
1094,2163.1842,1890.0
5762,452.744,-160.0
5901,2277.036,3824.0
8296,122.5072,-718.0
964,5400.9696,3652.0
7324,796.9626,716.0
179,3010.7476,2436.0
7900,3327.6684,3714.0
7989,1390.1904,3428.0
8204,195.7452,1262.0
4473,4607.336,3292.0
105,2247.7408,2260.0
2471,1948.1308,2884.0
999,2115.9124,3824.0
5798,2563.33,3740.0
4584,982.7208,1008.0
8435,793.6336,4504.0
2077,5556.7668,3394.0
2744,4761.8016,3126.0
7031,377.5086,784.0
715,585.904,470.0
1602,1679.1476,1624.0
1157,3048.6982,2496.0
6606,9554.23,4332.0
2673,2999.429,2748.0
4380,2976.7918,2872.0
1052,2311.6576,2244.0
7960,639.168,1130.0
1762,2876.256,3182.0
1296,1427.4752,1450.0
6387,223.7088,1702.0
2778,2026.0294,1964.0
6891,699.09,406.0
5321,205.0664,1640.0
68,2302.3364,2512.0
5991,422.1172,1548.0
2042,3091.9752,1444.0
2863,5273.136,3792.0
2327,555.2772,1100.0
1660,918.804,2900.0
5613,3942.8676,3032.0
2928,3174.5344,3052.0
1548,660.4736,768.0
3349,1006.6896,1434.0
8410,788.973,4120.0
975,1222.4088,872.0
6936,3751.1172,4704.0
3259,1105.228,902.0
76,1207.0954,2800.0
6120,1813.6392,3856.0
3845,2101.2648,2836.0
1560,167.7816,838.0
4249,2016.7082,2494.0
1899,1198.44,1956.0
7064,2380.9008,3126.0
2681,1486.7314,3272.0
3002,591.8962,1406.0
4951,1973.4312,4008.0
7094,255.6672,640.0
5986,2759.0752,3152.0
1948,1567.2932,2064.0
5351,6528.169,4228.0
1728,790.9704,1100.0
1100,5353.6978,3504.0
6252,2976.126,3064.0
2057,5406.296,2944.0
7307,588.5672,730.0
6392,4277.765,2412.0
1911,575.2512,736.0
16,1621.8888,1688.0
4714,2508.7344,3382.0
2834,2250.404,2440.0
1310,1127.8652,1704.0
4793,663.1368,1570.0
2117,2388.2246,2212.0
1908,1474.0812,3930.0
3328,1398.18,3642.0
8429,2876.256,2904.0
846,948.0992,1018.0
2781,247.6776,928.0
6715,356.8688,912.0
300,3251.7672,2898.0
2540,1512.6976,1518.0
2727,3504.1054,2940.0
8018,1833.6132,3096.0
7512,2082.6224,2018.0
4970,1444.786,1736.0
5750,2731.1116,2850.0
2299,3558.0352,1820.0
8110,49.2692,-1004.0
2110,1949.4624,1384.0
6709,2471.4496,4036.0
4910,1288.323,2142.0
6422,1310.2944,1772.0
5745,1997.4,2856.0
355,4093.3384,2292.0
2595,503.3448,-536.0
1079,2931.5174,2736.0
4946,2143.876,2428.0
228,1649.8524,1276.0
860,1649.8524,1948.0
4898,1413.4934,2100.0
4640,4326.3684,3688.0
3502,948.765,1022.0
3668,1390.1904,2064.0
5144,6026.8216,4544.0
4331,5580.0698,3076.0
6302,1789.6704,1728.0
3199,3395.58,3026.0
1347,2874.9244,2608.0
297,1418.154,2244.0
7586,5404.9644,4074.0
6227,4961.5416,2972.0
2770,291.6204,500.0
7554,83.225,-528.0
4449,778.986,1476.0
2494,3036.048,3036.0
6255,873.5296,856.0
8282,1640.5312,2400.0
2964,3068.0064,4112.0
4058,2708.4744,2576.0
2880,1808.9786,2618.0
4952,452.744,2540.0
8169,1651.184,2584.0
1935,1607.2412,1428.0
5066,1314.2892,1244.0
6676,1597.92,2560.0
3317,291.6204,896.0
6998,3235.788,2580.0
5706,701.7532,676.0
6466,689.7688,1576.0
2814,3075.996,2482.0
7363,1071.938,772.0
3920,585.904,928.0
6209,4492.8184,2576.0
972,314.2576,714.0
6100,2259.0594,2696.0
419,2940.1728,2040.0
3237,5892.33,4514.0
411,711.0744,1878.0
3462,4492.8184,2530.0
3853,2010.716,1666.0
2258,784.3124,710.0
8344,2822.992,2754.0
5005,1621.8888,1844.0
791,2328.3026,2876.0
1317,1721.093,2518.0
2497,663.1368,3580.0
1647,360.8636,2592.0
657,4194.54,3384.0
524,3467.4864,1768.0
3948,131.8284,-1152.0
2197,1504.0422,2684.0
7372,1294.3152,874.0
5039,3339.6528,3704.0
4466,1395.5168,2912.0
3531,755.0172,3928.0
2900,1997.4,1272.0
5132,639.168,1076.0
1703,4677.245,2746.0
4599,161.1236,-584.0
4416,4913.604,3992.0
4483,1579.9434,3336.0
2174,2591.2936,2822.0
2864,5852.382,4622.0
1311,67.9116,-1274.0
5050,567.2616,1080.0
8035,3499.4448,2396.0
5633,1225.7378,2704.0
2649,2693.8268,2646.0
4667,167.7816,736.0
2146,452.744,1770.0
4091,3874.2902,2320.0
4190,2316.984,1796.0
40,3435.528,3636.0
1832,5785.802,3838.0
4455,1284.994,2088.0
3839,703.0848,494.0
6574,1788.3388,1682.0
2982,864.2084,2160.0
4550,966.7416,1152.0
8016,117.1808,-34.0
4818,4434.228,3500.0
7956,6795.1548,3966.0
2155,4701.8796,3364.0
4294,1947.465,2036.0
7095,5582.733,3564.0
3905,569.259,908.0
6765,6930.978,3624.0
8045,3515.424,2388.0
6728,473.3838,692.0
7747,2291.0178,2528.0
681,798.96,1612.0
5196,3652.5788,2210.0
4733,1618.5598,1936.0
2885,1779.0176,1812.0
702,3072.667,3924.0
1825,5191.2426,3558.0
2605,1807.647,2064.0
7103,1036.6506,1900.0
1397,1480.0734,2248.0
7463,3731.809,3176.0
8352,635.1732,404.0
4748,2660.5368,3148.0
5748,2241.0828,3978.0
7558,79.896,-1182.0
5685,2226.4352,832.0
1110,2237.088,2364.0
6419,1695.7926,2676.0
6985,2777.7176,3072.0
7780,5592.72,5058.0
3600,3271.7412,3486.0
6078,1737.738,1908.0
6640,5487.5236,4796.0
529,2503.408,2492.0
2209,387.4956,1192.0
2952,2406.867,2432.0
4150,7028.1848,3866.0
2697,193.082,-322.0
5484,1178.466,1580.0
4082,1686.4714,1556.0
4509,210.3928,-216.0
3282,3453.5046,2444.0
937,643.1628,752.0
5280,1428.141,1504.0
6272,1707.777,3102.0
754,1221.0772,1286.0
6499,675.1212,826.0
8383,5221.8694,4080.0
4351,2482.1024,2508.0
711,415.4592,568.0
7504,214.3876,-192.0
7113,732.38,2068.0
7069,3954.852,4154.0
1945,5369.0112,2678.0
564,4418.2488,3400.0
340,2807.0128,4090.0
8454,159.792,588.0
746,539.298,1248.0
4751,1833.6132,3908.0
4028,3285.723,4932.0
5997,183.7608,1052.0
8338,3914.904,2064.0
6465,2659.871,2530.0
6233,4860.34,3044.0
2449,93.212,-360.0
1137,1966.7732,2324.0
4877,2914.8724,4364.0
425,5642.655,3712.0
5742,3419.5488,3334.0
4722,319.584,712.0
1947,1446.1176,1956.0
7603,291.6204,280.0
1348,6353.0636,3924.0
5813,1844.266,2948.0
6507,493.3578,632.0
600,2181.8266,1204.0
1798,2942.836,2812.0
8139,787.6414,1532.0
8351,4602.0096,4102.0
7832,493.3578,448.0
2517,1326.2736,2628.0
1038,862.8768,740.0
4879,2752.4172,3514.0
1268,147.8076,448.0
4264,1208.427,1360.0
7056,3874.956,3190.0
3685,2712.4692,3008.0
6621,2681.8424,2236.0
4217,2812.3392,3976.0
778,1773.6912,2348.0
5080,980.0576,660.0
4533,5469.547,2828.0
6028,5056.751,3736.0
4841,6291.81,3360.0
6795,1133.8574,1406.0
931,1611.9018,2856.0
1764,982.7208,1424.0
6931,5634.6654,2772.0
6530,1324.2762,1328.0
6371,2217.114,3256.0
5267,1006.6896,3750.0
254,3779.0808,2806.0
8122,2648.5524,1736.0
4272,2833.6448,2996.0
3529,5546.114,4060.0
7036,3555.372,3826.0
6033,709.077,846.0
4614,123.8388,496.0
4054,183.7608,1088.0
82,4693.89,2688.0
7979,3782.4098,3168.0
8250,228.3694,1812.0
3933,2278.3676,1324.0
805,3355.632,3190.0
6116,2093.941,1944.0
141,1693.7952,1688.0
6221,451.4124,1638.0
7057,1973.4312,3148.0
2254,1569.9564,3024.0
5414,150.4708,460.0
3550,3056.022,4580.0
5154,205.0664,-244.0
7483,4303.0654,2972.0
4219,45.9402,-1068.0
1417,2768.3964,3104.0
515,1393.5194,2016.0
2825,186.424,416.0
3244,722.393,1774.0
5295,767.0016,2156.0
2169,3062.0142,2186.0
5967,2306.997,2544.0
3022,4920.9278,4072.0
577,1118.544,1344.0
6378,1846.9292,1540.0
3630,3068.0064,4112.0
4934,828.921,784.0
7880,1869.5664,2476.0
1739,1342.2528,1530.0
3298,4097.3332,3964.0
7362,369.519,280.0
7968,5432.928,2976.0
3217,1530.6742,2716.0
232,1133.8574,1440.0
7787,2652.5472,2628.0
7368,251.6724,2004.0
3020,1697.79,1646.0
1355,1066.6116,1808.0
1462,115.8492,104.0
1818,1496.0526,3324.0
5520,3301.7022,1876.0
8292,543.2928,1020.0
3371,2277.036,1680.0
820,3195.84,2374.0
886,452.744,794.0
4489,1194.4452,1520.0
8076,1691.7978,2152.0
6638,547.2876,1480.0
2791,2117.244,2762.0
4572,1104.5622,958.0
7080,2936.178,2646.0
4552,400.8116,-816.0
4204,2396.88,4560.0
1883,1025.332,1484.0
762,1265.02,1738.0
2198,5126.66,3666.0
4885,1697.79,1648.0
5401,1078.596,3432.0
2319,2999.429,2836.0
4107,619.194,1356.0
1138,7472.2734,5488.0
3692,3529.4058,2964.0
5106,159.1262,698.0
7937,2362.9242,2950.0
8345,641.1654,1510.0
7526,3775.086,2812.0
4768,529.311,1738.0
6698,999.3658,872.0
1944,3153.2288,3232.0
1905,2181.1608,2364.0
2025,4687.232,3736.0
7242,2050.664,1580.0
3741,2277.036,3058.0
5349,282.2992,602.0
588,3205.1612,3222.0
4796,4432.2306,4822.0
4014,2269.0464,2282.0
77,643.1628,-484.0
2638,502.0132,634.0
7790,2906.217,3028.0
3469,186.424,374.0
3785,2281.6966,1778.0
2362,1069.2748,1520.0
4215,4655.2736,3918.0
2248,3010.7476,2956.0
3556,203.7348,-196.0
8321,4363.6532,2444.0
8215,387.4956,1158.0
5492,2328.9684,1802.0
4746,4278.4308,4080.0
6171,3225.801,2808.0
6558,837.5764,908.0
5729,474.0496,0.0
3245,6291.81,3280.0
7674,338.2264,872.0
8061,2117.244,3184.0
3230,1416.8224,1724.0
2879,491.3604,638.0
215,131.1626,268.0
5683,4643.955,2368.0
5327,1331.6,1278.0
3819,2776.386,2916.0
392,796.9626,1498.0
27,308.9312,922.0
5886,1390.1904,2524.0
752,1402.1748,3244.0
1810,1789.6704,2648.0
5897,1372.2138,2452.0
478,1057.9562,2432.0
6012,852.224,758.0
7141,424.7804,1500.0
909,223.7088,860.0
5126,1635.8706,1632.0
7894,1593.9252,1378.0
7334,651.8182,912.0
1558,1765.0358,2276.0
5100,1037.3164,914.0
6830,1624.552,1158.0
2485,633.8416,1528.0
8371,185.0924,940.0
2151,3115.944,2936.0
7494,2271.0438,4096.0
2180,1922.8304,1592.0
2331,2050.664,4180.0
6686,1677.816,1542.0
563,319.584,660.0
5885,2993.4368,2918.0
5951,1498.05,2802.0
5017,3813.7024,3608.0
4195,2649.884,4208.0
969,1017.3424,2034.0
5308,638.5022,1358.0
5009,4146.6024,3676.0
6543,2237.088,2990.0
6027,615.1992,764.0
4176,2628.5784,1520.0
5402,1390.1904,1262.0
4819,1965.4416,1792.0
7457,5499.508,4522.0
6346,629.181,722.0
7181,639.168,1354.0
5123,732.38,3026.0
4693,197.0768,-112.0
3386,4845.0266,4056.0
4102,1104.5622,2618.0
5157,1800.3232,3648.0
5545,4344.345,2622.0
5841,2833.6448,2942.0
997,9275.9256,4090.0
3227,985.384,2002.0
7875,5522.811,5600.0
1017,703.0848,1864.0
7083,198.4084,1200.0
5875,2756.412,3416.0
653,1990.742,2172.0
6389,380.8376,1272.0
5563,361.5294,1922.0
7743,1411.496,2536.0
4144,5034.7796,4178.0
4414,3435.528,3648.0
919,451.4124,1184.0
5684,3463.4916,3220.0
3400,7033.5112,2844.0
1609,1787.0072,2580.0
2788,3688.532,2864.0
2715,169.1132,-472.0
1950,1078.596,3448.0
3133,3292.381,2278.0
2926,1733.7432,2088.0
7234,1174.4712,2180.0
4436,2456.802,2624.0
8464,468.7232,2018.0
3738,4769.1254,2712.0
3236,818.934,1296.0
3798,2805.0154,4002.0
8348,822.263,1012.0
7074,418.1224,1456.0
7126,247.0118,684.0
6802,916.1408,1038.0
3265,1659.1736,3770.0
1215,2982.784,1532.0
6508,1860.2452,1344.0
6923,5024.1268,3310.0
5062,2600.6148,2420.0
3056,1749.7224,1268.0
518,3273.7386,3036.0
1724,2055.9904,4080.0
7208,1120.5414,2042.0
2342,1844.9318,1896.0
3301,47.9376,-1012.0
4862,1043.9744,2362.0
1375,958.752,1080.0
5264,1069.2748,736.0
4570,3419.5488,4750.0
2954,739.038,1168.0
6899,3861.64,3100.0
7657,2051.9956,1474.0
2886,1185.124,980.0
268,308.9312,552.0
5145,2909.546,1986.0
6708,3237.1196,2912.0
6002,182.4292,998.0
4933,5888.3352,3088.0
504,2876.256,3140.0
107,2530.7058,1968.0
3477,1964.11,3084.0
8118,735.709,1026.0
6150,595.2252,1350.0
3129,3844.995,2934.0
6353,3579.3408,4112.0
2779,2603.278,4208.0
2573,259.662,-352.0
4377,111.8544,-74.0
3226,4604.6728,2842.0
7791,4074.696,2752.0
632,2207.127,1996.0
3206,219.0482,1540.0
5522,703.0848,752.0
602,1054.6272,1544.0
3489,1789.6704,1828.0
7130,151.1366,548.0
6025,166.45,826.0
6104,1510.0344,2310.0
1694,2972.797,2452.0
4909,127.1678,176.0
5572,2330.9658,4116.0
1158,1443.4544,2896.0
2558,585.904,638.0
6016,3078.6592,2840.0
5008,3095.97,2056.0
6417,2858.2794,1792.0
6077,3691.1952,3088.0
438,1929.4884,3480.0
3820,2703.148,2784.0
8486,45.2744,-968.0
4012,180.4318,1004.0
609,1555.9746,1332.0
2855,138.4864,-1384.0
2835,1480.7392,1490.0
3231,3266.4148,3828.0
6622,460.7336,-24.0
7410,2462.7942,1488.0
1055,2874.9244,2716.0
6712,2600.6148,2392.0
1354,1921.4988,2352.0
3127,2073.3012,2132.0
5089,3225.1352,3688.0
6044,308.9312,540.0
8386,813.6076,1026.0
1603,2404.2038,1624.0
3589,265.6542,376.0
6937,1211.756,2812.0
5392,790.9704,2258.0
1808,628.5152,732.0
7229,3858.9768,2952.0
8446,510.6686,668.0
7040,1717.764,1992.0
4555,2476.776,4096.0
4350,39.948,-1202.0
2981,1707.777,1452.0
3889,245.6802,1998.0
1920,1272.3438,1664.0
303,1134.5232,1180.0
7224,3415.554,2842.0
676,1496.0526,3088.0
1550,2727.7826,2580.0
4005,5070.7328,2892.0
2802,3644.5892,4056.0
4094,7064.8038,4220.0
3576,4554.072,4420.0
2192,4578.0408,4010.0
8161,4594.02,2964.0
5324,699.09,704.0
41,2150.534,1990.0
4371,476.047,684.0
1549,1229.0668,1624.0
1264,1096.5726,2128.0
4961,9664.7528,4116.0
6312,2013.3792,2358.0
1663,3560.6984,1956.0
8400,425.4462,356.0
2924,3828.35,2656.0
8387,533.3058,1060.0
6199,3422.212,2680.0
7042,1398.18,3820.0
7353,127.8336,-870.0
5137,2516.724,2528.0
1612,2375.5744,2076.0
344,383.5008,1164.0
3106,2365.5874,1676.0
4283,3560.6984,2116.0
932,1215.7508,1744.0
6485,2664.5316,1990.0
251,1779.0176,1512.0
6374,1258.362,2500.0
4453,1283.6624,2628.0
278,500.6816,2120.0
1717,2490.092,2000.0
1463,788.973,4052.0
3624,1605.9096,2832.0
7565,539.298,856.0
2280,1151.1682,1412.0
1923,719.064,2908.0
610,3836.3396,2722.0
7153,5779.144,2966.0
1374,2518.7214,2496.0
328,3340.9844,3662.0
2985,243.017,842.0
781,1431.47,1030.0
8474,2153.1972,1668.0
3041,118.5124,16.0
1962,425.4462,466.0
3238,4950.8888,3656.0
7616,1994.7368,2324.0
6184,4921.5936,4284.0
7435,5872.356,4488.0
4607,679.116,816.0
3832,5053.422,2480.0
1851,3560.6984,2202.0
3846,2348.9424,1738.0
7920,2394.8826,3444.0
784,1757.712,1528.0
6452,910.8144,1852.0
6398,2607.2728,5144.0
4618,2103.928,3780.0
7701,4673.916,4108.0
6262,141.8154,392.0
3346,1890.2062,1788.0
1210,2832.979,1972.0
5179,243.6828,-508.0
5113,3004.0896,3492.0
1403,2348.9424,1784.0
8445,432.77,580.0
8417,2336.2922,1444.0
3195,2024.032,1728.0
3422,1843.6002,1936.0
1689,1114.5492,2430.0
1244,1540.6612,1958.0
7337,1134.5232,2408.0
5872,2059.9852,1952.0
4241,1379.5376,662.0
4104,2912.2092,1744.0
6868,6042.135,3508.0
540,56.593,-914.0
80,1697.79,1654.0
7495,1860.2452,1442.0
7003,399.48,-240.0
5202,388.1614,680.0
5540,857.5504,1984.0
5942,1211.756,1500.0
7798,633.8416,830.0
359,2696.49,3036.0
6677,4119.9704,2374.0
1915,2133.2232,3752.0
486,942.7728,1936.0
1187,2336.958,2868.0
13,2145.2076,1988.0
3279,3219.8088,1984.0
4223,2316.984,1862.0
4647,2363.59,2994.0
2427,631.1784,3376.0
1610,2656.542,3028.0
2226,2749.754,3100.0
757,2874.9244,2624.0
5159,1325.6078,1992.0
7866,385.4982,64.0
4180,1069.2748,2212.0
4767,4314.384,4050.0
3103,501.3474,2530.0
7287,217.7166,1582.0
3275,759.012,788.0
966,174.4396,1118.0
5919,6191.94,5300.0
4541,2105.2596,1952.0
5594,1123.8704,2364.0
4155,5725.88,3616.0
4741,2153.1972,1584.0
4073,625.852,2550.0
1918,746.3618,596.0
3621,1165.15,786.0
3486,1337.5922,3316.0
7045,3523.4136,3980.0
3122,3361.6242,3172.0
8088,2346.945,2200.0
2688,1860.2452,1408.0
5769,1656.5104,2808.0
8490,487.3656,784.0
151,1794.331,2288.0
4828,1547.3192,1474.0
7443,1348.245,932.0
2935,3835.008,3588.0
4573,1777.686,1056.0
4529,2706.477,2584.0
1117,3700.5164,4124.0
4811,2063.98,1726.0
6152,4165.2448,3894.0
2074,402.809,1360.0
6783,4649.9472,2974.0
3959,3203.1638,3078.0
2741,2759.0752,3266.0
8258,552.614,1608.0
2054,4290.4152,3676.0
3770,2069.3064,4116.0
7781,4925.5884,2972.0
1372,2269.0464,3122.0
7390,191.7504,-756.0
2479,948.765,1068.0
5675,3859.6426,3472.0
2330,437.4306,996.0
391,3914.904,2640.0
5334,2764.4016,1918.0
3089,3844.995,2716.0
58,4910.275,3064.0
568,3848.324,3188.0
6476,3475.476,2012.0
4621,3685.8688,3724.0
6260,2631.2416,2552.0
8436,527.3136,760.0
26,1065.28,770.0
1897,972.068,1030.0
6402,2766.399,2932.0
5096,1174.4712,1012.0
5389,2848.9582,4140.0
7266,3592.6568,2932.0
5269,614.5334,522.0
5232,703.0848,1566.0
1626,718.3982,1136.0
717,1810.976,1388.0
5844,1249.0408,918.0
1025,146.476,452.0
2432,1975.4286,2296.0
3602,856.8846,754.0
4684,2313.655,1452.0
442,623.1888,1770.0
5950,3954.852,2368.0
1477,540.6296,536.0
7749,2972.797,2508.0
5027,3422.212,4156.0
5004,950.7624,700.0
8034,416.125,1320.0
3772,770.3306,656.0
6251,2246.4092,2640.0
5830,1695.7926,3180.0
2556,343.5528,656.0
855,978.726,1544.0
1099,1957.452,3070.0
8091,1171.808,1414.0
2168,798.96,964.0
5833,1627.2152,1692.0
4870,2059.9852,1394.0
859,2696.49,2476.0
5881,191.7504,-624.0
6657,862.211,870.0
819,3942.8676,2972.0
3023,351.5424,-386.0
6747,123.8388,36.0
1650,7130.718,3288.0
3342,1651.184,1420.0
1925,6114.7072,3394.0
455,2897.5616,2632.0
52,810.9444,1888.0
7446,755.0172,3692.0
5902,1193.1136,1240.0
7122,1398.18,678.0
4116,2694.4926,2266.0
8082,612.536,2496.0
4290,203.7348,-160.0
5309,593.2278,560.0
2064,1185.7898,1172.0
5182,2354.2688,2416.0
5442,545.2902,702.0
1217,2897.5616,2816.0
2312,253.004,210.0
6843,583.2408,1470.0
7111,1982.0866,2544.0
5550,7602.1044,3686.0
55,6258.52,3640.0
3077,792.302,1648.0
2341,1301.639,1084.0
2366,2771.7254,2074.0
3707,810.9444,956.0
2627,2946.165,3116.0
3015,2223.1062,1660.0
6987,5007.4818,3440.0
2096,939.4438,564.0
3887,4250.4672,2804.0
1756,2976.7918,2768.0
201,3275.736,2556.0
1735,866.8716,2420.0
1809,2946.165,3100.0
3934,1901.5248,2666.0
2271,579.246,1276.0
7231,1278.336,1106.0
585,1905.5196,1672.0
3610,1904.188,3144.0
360,898.83,2796.0
603,1667.829,1822.0
7459,6311.784,3998.0
7131,1857.582,2468.0
4980,4811.7366,2402.0
4785,5475.5392,4124.0
4868,3691.1952,4164.0
1599,2463.46,3482.0
3012,852.224,1540.0
4564,1846.9292,1442.0
5411,685.1082,1270.0
3659,972.068,816.0
1147,1438.128,1400.0
1686,792.302,672.0
1222,1618.5598,3812.0
1714,1491.392,3044.0
8136,2006.7212,2902.0
7688,4687.232,3628.0
3530,1771.028,1562.0
6637,2006.7212,2976.0
8480,459.402,620.0
3278,2091.2778,3658.0
2145,3928.22,2484.0
5195,1438.128,2804.0
126,1137.1864,1172.0
8334,1099.2358,1384.0
795,3095.97,3132.0
3815,745.696,928.0
6321,413.4618,784.0
8370,871.5322,1988.0
4653,1225.072,1028.0
637,4697.8848,3626.0
7613,1725.7536,3108.0
544,1531.34,1108.0
315,1267.0174,1880.0
1604,972.068,876.0
6495,1516.0266,2204.0
926,2696.49,2748.0
2181,1677.1502,2408.0
7523,2609.936,2696.0
7642,1977.426,1852.0
4698,782.9808,684.0
7518,2577.9776,3670.0
5199,1314.955,2316.0
1592,3110.6176,3042.0
4163,1150.5024,1632.0
8363,4138.6128,2666.0
4253,1267.6832,1520.0
2005,1416.8224,1424.0
6762,1393.5194,1706.0
1959,852.224,852.0
6076,5960.2416,3882.0
7441,1808.9786,2668.0
4025,637.1706,3288.0
3506,1384.1982,1748.0
3897,122.5072,196.0
6155,4996.829,4202.0
1648,513.3318,2404.0
6458,1278.336,1180.0
4440,230.3668,1818.0
5448,1304.968,1084.0
3377,1354.2372,2344.0
7488,1249.0408,1188.0
4538,1324.942,2264.0
7686,1249.0408,2518.0
2205,2976.7918,2562.0
7109,910.8144,3668.0
5732,311.5944,610.0
7990,732.38,468.0
505,407.4696,380.0
2245,473.3838,1590.0
5122,229.0352,-960.0
4114,309.597,1676.0
3813,875.527,924.0
6344,242.3512,2040.0
3500,1042.6428,716.0
3446,4619.9862,2682.0
4742,4460.1942,3442.0
3569,2006.0554,1458.0
6026,1320.9472,1472.0
772,3237.1196,2904.0
4143,2439.4912,2556.0
7492,788.3072,892.0
4022,918.804,528.0
2856,1095.241,2512.0
1929,2631.2416,3140.0
267,1081.925,1312.0
7115,127.8336,-674.0
3247,49.2692,-1034.0
2674,3425.541,2672.0
5581,3831.0132,2912.0
7936,4074.696,3662.0
6280,2614.5966,3796.0
1773,687.1056,568.0
8433,1813.6392,2412.0
2945,196.411,1262.0
1743,1537.998,1756.0
1637,3056.022,2756.0
5854,115.8492,62.0
6645,4653.2762,2646.0
5141,2519.3872,1898.0
1211,2624.5836,2468.0
1252,189.0872,972.0
1010,692.432,890.0
6710,644.4944,950.0
1627,7073.4592,4938.0
2461,2348.9424,2166.0
3857,1230.3984,1884.0
3072,378.1744,1492.0
2302,1907.517,2094.0
3005,2679.845,2528.0
2675,4579.3724,5204.0
3967,3483.4656,3456.0
1260,5851.0504,3540.0
2348,3455.502,3620.0
1885,2912.875,1850.0
128,762.341,2652.0
1795,852.224,728.0
3938,3705.177,1744.0
1054,1418.154,1482.0
6588,1364.89,880.0
110,699.09,3670.0
1257,4346.3424,4192.0
5201,3894.93,2530.0
8481,695.0952,1022.0
2833,2133.2232,1880.0
1541,3091.9752,3840.0
6984,814.9392,2246.0
2699,3621.952,3386.0
1400,3395.58,2512.0
6151,239.688,1048.0
5941,1029.9926,948.0
8453,3387.5904,3424.0
4544,194.4136,868.0
2970,1198.44,878.0
3703,4904.2828,4220.0
1301,3502.108,2750.0
6228,1414.1592,2524.0
3334,1017.3424,1978.0
1685,2055.3246,3904.0
7381,3552.7088,3388.0
3459,918.804,742.0
6449,2535.3664,2476.0
1016,5602.707,4160.0
1263,2373.577,1740.0
4893,1565.9616,1432.0
2506,557.2746,1168.0
3575,2725.7852,1908.0
7777,90.5488,-1028.0
6550,527.3136,558.0
8350,7240.575,3868.0
1394,1034.6532,1290.0
1030,87.2198,-446.0
7315,1293.6494,2228.0
6231,1685.8056,2296.0
1857,503.3448,754.0
1512,1492.7236,1406.0
5805,259.662,2188.0
4450,2947.4966,2474.0
6309,4377.635,4224.0
7129,1454.773,1036.0
1543,78.5644,368.0
3801,4502.1396,3132.0
876,2266.3832,2572.0
6305,1133.8574,1136.0
2597,1186.4556,2020.0
2297,1004.0264,928.0
8232,2171.8396,2506.0
4081,5866.3638,4216.0
884,2942.836,3114.0
490,151.8024,664.0
6568,6669.3186,3788.0
8128,2964.1416,3844.0
6169,6817.792,4840.0
339,2870.9296,1706.0
5238,3199.8348,1916.0
822,4086.0146,3870.0
492,4262.4516,3092.0
665,450.0808,512.0
6656,245.6802,2022.0
5086,3022.732,2432.0
3642,4474.176,3358.0
327,1754.383,1708.0
7689,280.9676,434.0
139,263.6568,264.0
6643,3773.7544,2240.0
2622,4920.9278,4120.0
5898,1102.5648,520.0
3666,101.2016,-1012.0
250,306.268,560.0
4438,2120.573,2552.0
6964,2799.689,1576.0
2821,1821.6288,2282.0
3720,7580.133,5056.0
3546,1054.6272,2084.0
4020,238.3564,8.0
2390,3845.6608,3836.0
4888,10256.649,4164.0
4007,3353.6346,2420.0
1000,1885.5456,2834.0
2628,3137.2496,2580.0
4537,2844.2976,3364.0
2837,1113.2176,1128.0
5398,3681.874,4140.0
8065,4136.6154,3414.0
3360,1583.9382,1956.0
8274,4850.353,3928.0
2583,1611.236,2324.0
7641,123.8388,-848.0
5012,3579.3408,2820.0
7061,105.8622,-168.0
43,6768.5228,3758.0
8461,4165.2448,2872.0
7952,5243.8408,3324.0
2128,1830.95,2648.0
270,1428.141,2080.0
4366,4042.7376,3032.0
7253,1258.362,1400.0
8238,4637.9628,3992.0
511,2403.538,2070.0
4571,679.116,712.0
4628,5000.8238,2856.0
1323,3374.2744,3800.0
4989,1569.9564,1468.0
2871,589.233,3126.0
6649,3243.7776,2154.0
4363,2564.6616,3416.0
7757,3103.9596,2688.0
4329,185.7582,-764.0
1286,438.0964,1106.0
